Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Year,Month,Month_Name,Quarter,Week,Day,Day_Name,Season,Anomaly,Z_Score,Cluster
8436,US-2015-127635,2015-09-14,2015-09-18,Second Class,SC-20260,Scott Cohen,Corporate,United States,Corpus Christi,Texas,78415.0,Central,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,8.552,2015,9,September,3,38,14,Monday,Autumn,Normal,-0.3546281545701436,2
8437,CA-2016-151470,2016-09-20,2016-09-26,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Las Vegas,Nevada,89115.0,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,45.584,2016,9,September,3,38,20,Tuesday,Autumn,Normal,-0.29553012738895984,2
8438,CA-2016-112823,2016-12-10,2016-12-16,Standard Class,RA-19945,Ryan Akin,Consumer,United States,Cleveland,Ohio,44105.0,East,TEC-AC-10002550,Technology,Accessories,Maxell 4.7GB DVD-RW 3/Pack,25.488,2016,12,December,4,49,10,Saturday,Winter,Normal,-0.32760060573830824,1
8439,CA-2015-108861,2015-05-28,2015-06-01,Standard Class,MM-17260,Magdelene Morse,Consumer,United States,Seattle,Washington,98105.0,West,OFF-BI-10003876,Office Supplies,Binders,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",136.96,2015,5,May,2,22,28,Thursday,Spring,Normal,-0.14970647941672383,2
8440,CA-2018-114370,2018-03-14,2018-03-17,Second Class,BN-11470,Brad Norvell,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-PH-10000213,Technology,Phones,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,49.616,2018,3,March,1,11,14,Wednesday,Spring,Normal,-0.28909560466281675,2
8441,CA-2017-158302,2017-12-08,2017-12-12,Second Class,JB-16045,Julia Barnett,Home Office,United States,Columbus,Ohio,43229.0,East,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",10.584,2017,12,December,4,49,8,Friday,Winter,Normal,-0.35138535938673016,1
8442,CA-2018-145779,2018-05-06,2018-05-10,Standard Class,DB-13615,Doug Bickford,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10002254,Office Supplies,Paper,Xerox 1883,84.416,2018,5,May,2,18,6,Sunday,Spring,Normal,-0.23355954541931936,2
8443,US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,431.94,2017,3,March,1,10,6,Monday,Spring,Normal,0.32104141586048446,1
8444,US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-BI-10002982,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,2.043,2017,3,March,1,10,6,Monday,Spring,Normal,-0.3650156318579575,1
8445,US-2017-155173,2017-03-06,2017-03-10,Standard Class,JB-16045,Julia Barnett,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10002538,Technology,Phones,Grandstream GXP1160 VoIP phone,68.238,2017,3,March,1,10,6,Monday,Spring,Normal,-0.2593774295124602,1
8446,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,240.744,2018,10,October,4,43,23,Tuesday,Autumn,Normal,0.015918646230607455,1
8447,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0,2018,10,October,4,43,23,Tuesday,Autumn,Normal,-0.3124207495450856,1
8448,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2018,10,October,4,43,23,Tuesday,Autumn,Normal,-0.032059402191705874,1
8449,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,2018,10,October,4,43,23,Tuesday,Autumn,Normal,0.6497191347557068,1
8450,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44,2018,10,October,4,43,23,Tuesday,Autumn,Normal,-0.29895165931476614,1
8451,CA-2018-125451,2018-10-23,2018-10-24,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22,2018,10,October,4,43,23,Tuesday,Autumn,Normal,-0.36473316397042593,1
8452,CA-2015-131387,2015-04-28,2015-04-30,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,2015,4,April,2,18,28,Tuesday,Spring,Anomaly,2.312711319799265,2
8453,CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.372,2017,4,April,2,16,18,Tuesday,Spring,Normal,0.18129481712960585,2
8454,CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,2017,4,April,2,16,18,Tuesday,Spring,Anomaly,2.113190047648144,2
8455,CA-2017-125087,2017-04-18,2017-04-23,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88,2017,4,April,2,16,18,Tuesday,Spring,Normal,-0.16419692246071682,2
8456,CA-2017-154081,2017-05-22,2017-05-29,Standard Class,JE-15610,Jim Epp,Corporate,United States,Los Angeles,California,90049.0,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.384,2017,5,May,2,21,22,Monday,Spring,Normal,-0.013381412611651513,2
8457,US-2018-118556,2018-05-28,2018-06-02,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869,2018,5,May,2,22,28,Monday,Spring,Normal,-0.19772761616086404,2
8458,US-2018-118556,2018-05-28,2018-06-02,Second Class,TH-21235,Tiffany House,Corporate,United States,Chicago,Illinois,60653.0,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.564,2018,5,May,2,22,28,Monday,Spring,Normal,-0.36258832306171157,2
8459,CA-2015-126200,2015-08-25,2015-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68,2015,8,August,3,35,25,Tuesday,Summer,Normal,-0.32729419989420616,2
8460,CA-2015-126200,2015-08-25,2015-08-29,Standard Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77070.0,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384,2015,8,August,3,35,25,Tuesday,Summer,Normal,-0.3485128045982734,2
8461,CA-2015-146500,2015-08-30,2015-09-04,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010.0,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3,2015,8,August,3,35,30,Sunday,Summer,Normal,-0.3279006281273248,1
8462,CA-2015-146500,2015-08-30,2015-09-04,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Bristol,Connecticut,6010.0,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94,2015,8,August,3,35,30,Sunday,Summer,Normal,-0.21516881131811066,1
8463,CA-2016-169537,2016-09-03,2016-09-07,Second Class,JH-15820,John Huston,Consumer,United States,Holland,Michigan,49423.0,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5,2016,9,September,3,35,3,Saturday,Autumn,Normal,-0.35630700325761944,1
8464,CA-2015-100881,2015-03-28,2015-04-01,Standard Class,DR-12940,Daniel Raglin,Home Office,United States,Albuquerque,New Mexico,87105.0,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376,2015,3,March,1,13,28,Saturday,Spring,Normal,0.11427492218736686,2
8465,CA-2016-144043,2016-05-10,2016-05-15,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Louisville,Colorado,80027.0,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688,2016,5,May,2,19,10,Tuesday,Spring,Normal,-0.29376829378537306,2
8466,CA-2016-116512,2016-04-09,2016-04-14,Standard Class,MC-18100,Mick Crebagga,Consumer,United States,New York City,New York,10024.0,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94,2016,4,April,2,14,9,Saturday,Spring,Normal,-0.3396461854845702,1
8467,CA-2016-101000,2016-04-09,2016-04-14,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Norwich,Connecticut,6360.0,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14,2016,4,April,2,14,9,Saturday,Spring,Normal,0.22241703479013566,1
8468,CA-2017-168557,2017-09-19,2017-09-23,Standard Class,FH-14275,Frank Hawley,Corporate,United States,San Francisco,California,94122.0,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.928,2017,9,September,3,38,19,Tuesday,Autumn,Normal,-0.3540281097921104,2
8469,US-2017-164196,2017-11-11,2017-11-17,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,2017,11,November,4,45,11,Saturday,Autumn,Anomaly,3.906947310117339,0
8470,US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.136,2018,4,April,2,17,23,Monday,Spring,Normal,0.249540335448253,1
8471,US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,45.408,2018,4,April,2,17,23,Monday,Spring,Normal,-0.29581099941272004,1
8472,US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952,2018,4,April,2,17,23,Monday,Spring,Normal,-0.24387520883742186,1
8473,US-2018-132031,2018-04-23,2018-04-27,Standard Class,PN-18775,Parhena Norris,Home Office,United States,Clarksville,Tennessee,37042.0,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.0,2018,4,April,2,17,23,Monday,Spring,Normal,-0.36348839022876134,1
8474,CA-2016-169733,2016-10-22,2016-10-26,Second Class,GM-14500,Gene McClure,Consumer,United States,Hollywood,Florida,33021.0,South,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,9.952,2016,10,October,4,42,22,Saturday,Autumn,Normal,-0.35239394529023277,1
8475,CA-2018-169404,2018-04-09,2018-04-14,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403.0,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896,2018,4,April,2,15,9,Monday,Spring,Normal,-0.3077991280632129,1
8476,CA-2018-169404,2018-04-09,2018-04-14,Standard Class,NC-18625,Noah Childs,Corporate,United States,York,Pennsylvania,17403.0,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584,2018,4,April,2,15,9,Monday,Spring,Normal,-0.2636128519616625,1
8477,CA-2018-134880,2018-10-27,2018-11-01,Standard Class,TW-21025,Tamara Willingham,Home Office,United States,Mesa,Arizona,85204.0,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,44.784,2018,10,October,4,43,27,Saturday,Autumn,Normal,-0.2968068184060518,2
8478,CA-2016-145758,2016-10-30,2016-10-30,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,2016,10,October,4,43,30,Sunday,Autumn,Anomaly,1.2847197128368726,1
8479,CA-2018-158736,2018-12-18,2018-12-24,Standard Class,TT-21460,Tonja Turnell,Home Office,United States,San Francisco,California,94110.0,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,5.76,2018,12,December,4,51,18,Tuesday,Winter,Normal,-0.3590838062197943,2
8480,US-2017-119270,2017-03-12,2017-03-16,Standard Class,SW-20245,Scot Wooten,Consumer,United States,Los Angeles,California,90036.0,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98,2017,3,March,1,10,12,Sunday,Spring,Normal,-0.3363906233909859,2
8481,CA-2015-109890,2015-07-21,2015-07-27,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,Omaha,Nebraska,68104.0,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98,2015,7,July,3,30,21,Tuesday,Summer,Normal,-0.31085680304914803,2
8482,CA-2017-138583,2017-05-24,2017-05-28,Standard Class,DP-13390,Dennis Pardue,Home Office,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.656,2017,5,May,2,21,24,Wednesday,Spring,Normal,-0.3416952745670027,1
8483,US-2018-118535,2018-02-11,2018-02-15,Standard Class,DJ-13510,Don Jones,Corporate,United States,New York City,New York,10024.0,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7,2018,2,February,1,6,11,Sunday,Winter,Normal,-0.3352416014756032,1
8484,CA-2017-126284,2017-09-20,2017-09-24,Standard Class,EN-13780,Edward Nazzal,Consumer,United States,Grand Rapids,Michigan,49505.0,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7,2017,9,September,3,38,20,Wednesday,Autumn,Normal,-0.23470218387961664,1
8485,CA-2018-142391,2018-09-24,2018-09-24,Same Day,PB-19150,Philip Brown,Consumer,United States,Seattle,Washington,98115.0,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8,2018,9,September,3,39,24,Monday,Autumn,Normal,-0.04942240002415561,2
8486,CA-2018-124716,2018-03-27,2018-03-31,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727.0,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68,2018,3,March,1,13,27,Tuesday,Spring,Normal,-0.29537692446690883,2
8487,CA-2018-124716,2018-03-27,2018-03-31,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727.0,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96,2018,3,March,1,13,27,Tuesday,Spring,Normal,-0.19119893747221037,2
8488,CA-2018-124716,2018-03-27,2018-03-31,Standard Class,BD-11560,Brendan Dodson,Home Office,United States,Fresno,California,93727.0,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94,2018,3,March,1,13,27,Tuesday,Spring,Normal,-0.34922136811275944,2
8489,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,2017,2,February,1,5,2,Thursday,Winter,Anomaly,13.595452224711156,0
8490,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4,2017,2,February,1,5,2,Thursday,Winter,Normal,-0.3101865402651748,1
8491,CA-2017-158841,2017-02-02,2017-02-04,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69,2017,2,February,1,5,2,Thursday,Winter,Normal,-0.3384492876560466,1
8492,CA-2018-106824,2018-07-07,2018-07-11,Standard Class,AT-10735,Annie Thurman,Consumer,United States,Los Angeles,California,90049.0,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94,2018,7,July,3,27,7,Saturday,Summer,Normal,-0.3587965507409486,2
8493,CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736,2016,10,October,4,42,23,Sunday,Autumn,Normal,-0.2713495995252394,2
8494,CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976,2016,10,October,4,42,23,Sunday,Autumn,Normal,0.39770032798176713,2
8495,CA-2016-109190,2016-10-23,2016-10-28,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Lubbock,Texas,79424.0,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08,2016,10,October,4,42,23,Sunday,Autumn,Normal,-0.3585731298129575,2
8496,CA-2017-143154,2017-12-02,2017-12-08,Standard Class,AS-10225,Alan Schoenberger,Corporate,United States,Longmont,Colorado,80501.0,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6,2017,12,December,4,48,2,Saturday,Winter,Normal,-0.10400094100483408,2
8497,CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52,2015,3,March,1,10,5,Thursday,Spring,Normal,-0.27329016987121907,1
8498,CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97,2015,3,March,1,10,5,Thursday,Spring,Normal,0.397690752799139,1
8499,CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62,2015,3,March,1,10,5,Thursday,Spring,Normal,-0.3385609981200421,1
8500,CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632,2015,3,March,1,10,5,Thursday,Spring,Normal,-0.2890700708424749,1
8501,CA-2015-169061,2015-03-05,2015-03-08,Second Class,AB-10150,Aimee Bixby,Consumer,United States,Yonkers,New York,10701.0,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82,2015,3,March,1,10,5,Thursday,Spring,Normal,-0.2121685874279447,1
8502,CA-2016-102316,2016-03-01,2016-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984,2016,3,March,1,9,1,Tuesday,Spring,Normal,-0.3427676950213599,2
8503,CA-2016-102316,2016-03-01,2016-03-03,Second Class,DH-13075,Dave Hallsten,Corporate,United States,Los Angeles,California,90045.0,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752,2016,3,March,1,9,1,Tuesday,Spring,Normal,-0.07343695805565413,2
8504,CA-2015-164903,2015-02-20,2015-02-24,Standard Class,SR-20740,Steven Roelle,Home Office,United States,Los Angeles,California,90049.0,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96,2015,2,February,1,8,20,Friday,Winter,Normal,-0.34759358706596727,2
8505,CA-2017-109400,2017-05-02,2017-05-06,Standard Class,NR-18550,Nick Radford,Consumer,United States,Amarillo,Texas,79109.0,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744,2017,5,May,2,18,2,Tuesday,Spring,Normal,0.21699748142258066,2
8506,CA-2017-130400,2017-03-08,2017-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856,2017,3,March,1,10,8,Wednesday,Spring,Normal,-0.35414301198364867,2
8507,CA-2017-130400,2017-03-08,2017-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96,2017,3,March,1,10,8,Wednesday,Spring,Normal,-0.32365563049549423,2
8508,CA-2017-130400,2017-03-08,2017-03-12,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Dallas,Texas,75217.0,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352,2017,3,March,1,10,8,Wednesday,Spring,Normal,-0.134718126876065,2
8509,CA-2016-135853,2016-12-11,2016-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23,2016,12,December,4,49,11,Sunday,Winter,Normal,-0.08863277288659041,1
8510,CA-2016-135853,2016-12-11,2016-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99,2016,12,December,4,49,11,Sunday,Winter,Normal,-0.16721310498859643,1
8511,CA-2016-135853,2016-12-11,2016-12-14,First Class,CA-12775,Cynthia Arntzen,Consumer,United States,Detroit,Michigan,48205.0,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0,2016,12,December,4,49,11,Sunday,Winter,Normal,-0.331571114801464,1
8512,CA-2017-103359,2017-12-22,2017-12-26,Standard Class,LC-16885,Lena Creighton,Consumer,United States,New York City,New York,10035.0,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584,2017,12,December,4,51,22,Friday,Winter,Normal,-0.32744740281625717,1
8513,CA-2017-144645,2017-02-02,2017-02-08,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.784,2017,2,February,1,5,2,Thursday,Winter,Normal,-0.25052676903647064,2
8514,CA-2018-141614,2018-06-05,2018-06-09,Standard Class,NS-18640,Noel Staavos,Corporate,United States,Orlando,Florida,32839.0,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736,2018,6,June,2,23,5,Tuesday,Summer,Normal,-0.33518415037983407,1
8515,CA-2016-122168,2016-08-21,2016-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042.0,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52,2016,8,August,3,33,21,Sunday,Summer,Normal,-0.34031644826854346,1
8516,CA-2016-122168,2016-08-21,2016-08-26,Standard Class,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042.0,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76,2016,8,August,3,33,21,Sunday,Summer,Normal,-0.31120789307884833,1
8517,CA-2017-132899,2017-04-07,2017-04-11,Standard Class,SF-20200,Sarah Foster,Consumer,United States,New York City,New York,10009.0,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64,2017,4,April,2,14,7,Friday,Spring,Normal,-0.36246703741508784,1
8518,CA-2018-149720,2018-06-04,2018-06-07,Second Class,EM-14065,Erin Mull,Consumer,United States,Frisco,Texas,75034.0,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336,2018,6,June,2,23,4,Monday,Summer,Normal,-0.31986385817473134,2
8519,CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99,2018,12,December,4,49,4,Tuesday,Winter,Normal,-0.3475457111528263,1
8520,CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22,2018,12,December,4,49,4,Tuesday,Winter,Normal,-0.07747768512474998,1
8521,CA-2018-118003,2018-12-04,2018-12-10,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Paterson,New Jersey,7501.0,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94,2018,12,December,4,49,4,Tuesday,Winter,Normal,0.11517498935441668,1
8522,CA-2017-141887,2017-01-11,2017-01-15,Standard Class,MP-17470,Mark Packer,Home Office,United States,Columbus,Ohio,43229.0,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992,2017,1,January,1,2,11,Wednesday,Winter,Normal,-0.2805162410279592,1
8523,US-2017-160206,2017-04-01,2017-04-07,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99,2017,4,April,2,13,1,Saturday,Spring,Normal,-0.3475457111528263,1
